Date_Time,Open,High,Low,Close,Volume
17-06-2019 10:25,11761.05,11763,11756,11760,37350
17-06-2019 10:30,11758.5,11760.2,11754.15,11760.05,47175
17-06-2019 10:35,11761.25,11772,11761.25,11770,72975
17-06-2019 10:40,11769.75,11769.95,11765,11767.85,29475
17-06-2019 10:45,11767.75,11769.35,11762.65,11764,33000
17-06-2019 10:50,11764,11773.55,11763,11767.85,63450
17-06-2019 10:55,11767.95,11780.75,11767.95,11778,97725
17-06-2019 11:00,11779.3,11780.65,11770.1,11770.1,53475
17-06-2019 11:05,11770.1,11771.95,11765.25,11765.95,37800
17-06-2019 11:10,11767,11767.8,11763.05,11763.3,43050
17-06-2019 11:15,11763.75,11767.9,11761.1,11762.55,35925
17-06-2019 11:20,11762.55,11764.85,11758.4,11762,72300
17-06-2019 11:25,11762.05,11766,11758.4,11760.8,77400
17-06-2019 11:30,11760,11761.25,11745.8,11752.05,203850
17-06-2019 11:35,11754,11756.45,11749.35,11752.95,106050
17-06-2019 11:40,11752.95,11754.9,11748.1,11754,69825
17-06-2019 11:45,11753.45,11754.8,11749.25,11753,45300
17-06-2019 11:50,11752.85,11757.9,11752,11753,52275
17-06-2019 11:55,11753.4,11753.7,11748.6,11749.45,40275
17-06-2019 12:00,11750.9,11751.8,11744.3,11750,70350
17-06-2019 12:05,11748.35,11750,11735.7,11741.1,132150
17-06-2019 12:10,11741.25,11742.7,11735.05,11739.45,105300
17-06-2019 12:15,11739.4,11744.55,11738.35,11740.9,78225
17-06-2019 12:20,11740,11748.9,11740,11746.7,81300
17-06-2019 12:25,11747,11747.8,11740.5,11743,59025
17-06-2019 12:30,11742.55,11747,11738.2,11744.45,64350
17-06-2019 12:35,11744,11745.65,11735.3,11736,73575
17-06-2019 12:40,11737.65,11738.5,11731,11737.5,91725
17-06-2019 12:45,11737.15,11740.55,11731.1,11735.9,65700
17-06-2019 12:50,11734.9,11743.6,11734,11743.6,45825
17-06-2019 12:55,11744.15,11746.5,11739.2,11743.4,63525
17-06-2019 13:00,11742.05,11743.85,11736,11739.1,47325
17-06-2019 13:05,11739.85,11747.5,11735.05,11746,46500
17-06-2019 13:10,11746.85,11750.8,11730.4,11732.15,92025
17-06-2019 13:15,11730.55,11743.65,11730.55,11739.7,86400
17-06-2019 13:20,11739.9,11739.9,11725.65,11729.75,152925
17-06-2019 13:25,11729,11734.8,11727,11734.65,86025
17-06-2019 13:30,11735,11740.45,11725.25,11734.2,97575
17-06-2019 13:35,11734.2,11736,11728.35,11730.85,77700
17-06-2019 13:40,11730.25,11740,11728,11736.9,81525
17-06-2019 13:45,11736.8,11740.65,11730.9,11734.95,102300
17-06-2019 13:50,11735.2,11739,11725.55,11727.15,95850
17-06-2019 13:55,11726.4,11729,11721.15,11727.5,121650
17-06-2019 14:00,11727.95,11733.55,11723,11727.4,69900
17-06-2019 14:05,11727.8,11737.5,11727.8,11735,83700
17-06-2019 14:10,11735.75,11736.4,11725.3,11728.85,66150
17-06-2019 14:15,11729,11731.9,11721.2,11728.45,78900
17-06-2019 14:20,11726.5,11733.8,11721.05,11733.8,68925
17-06-2019 14:25,11733.7,11737.8,11726.35,11732.5,59100
17-06-2019 14:30,11734,11741.25,11733.6,11735.7,63975
17-06-2019 14:35,11737,11739,11728.5,11732,46950
17-06-2019 14:40,11731.1,11731.95,11711.8,11712.8,206100
17-06-2019 14:45,11712.2,11718,11709.5,11718,152250
17-06-2019 14:50,11717.2,11720.6,11713,11716.95,70125
17-06-2019 14:55,11716.35,11727.5,11715,11724.1,105300
17-06-2019 15:00,11725.1,11725.1,11705,11711,190800
17-06-2019 15:05,11710,11712,11696.45,11702.95,255225
17-06-2019 15:10,11702,11704.05,11691,11695,268200
17-06-2019 15:15,11693.15,11695.9,11687,11691.7,412575
17-06-2019 15:20,11691.15,11696,11685,11696,288750
17-06-2019 15:25,11695.2,11703,11693.9,11697.55,462825
18-06-2019 09:15,11701,11725.85,11690.2,11721.1,376575
18-06-2019 09:20,11720.5,11727.7,11711.5,11711.5,214275
18-06-2019 09:25,11711.5,11712.45,11698,11700,218625
18-06-2019 09:30,11700,11701.45,11678.65,11689.95,296250
18-06-2019 09:35,11691,11699.8,11684,11687,122100
18-06-2019 09:40,11687,11689.05,11679,11688.7,121125
18-06-2019 09:45,11688.7,11693.55,11681,11684.65,91275
18-06-2019 09:50,11684.65,11699.15,11684,11695.05,98175
18-06-2019 09:55,11696.3,11712.4,11695.95,11711,170400
18-06-2019 10:00,11710.85,11737.95,11710.2,11735.15,321375
18-06-2019 10:05,11735,11739,11717.55,11728.35,199275
18-06-2019 10:10,11728,11734,11725,11725,105975
18-06-2019 10:15,11725,11729.8,11721.55,11727,72900
18-06-2019 10:20,11726.1,11727.95,11715,11724,69750
18-06-2019 10:25,11723.95,11726.95,11718.7,11724.75,59550
18-06-2019 10:30,11725,11725,11715.8,11720,47250
18-06-2019 10:35,11720.15,11722,11713.15,11719,80850
18-06-2019 10:40,11719.1,11721.55,11713.8,11715,57300
18-06-2019 10:45,11715,11718.95,11712.7,11714.7,47775
18-06-2019 10:50,11715,11715,11704.25,11704.25,94500
18-06-2019 10:55,11704.45,11708.95,11701,11706.6,69675
18-06-2019 11:00,11706,11711.9,11701.3,11711.9,87825
18-06-2019 11:05,11711.7,11718.05,11708.8,11711.65,63825
18-06-2019 11:10,11711.2,11712.15,11703.25,11705.25,43500
18-06-2019 11:15,11705.05,11722.45,11704.9,11718.4,68625
18-06-2019 11:20,11718,11730,11717.35,11727.35,108675
18-06-2019 11:25,11727.35,11729,11716.95,11725,47475
18-06-2019 11:30,11724.5,11728.75,11721,11725.05,38025
18-06-2019 11:35,11723.95,11728.9,11720.5,11727.55,31350
18-06-2019 11:40,11731.55,11737.5,11726,11737.4,72450
18-06-2019 11:45,11736.45,11743,11733,11733.05,213450
18-06-2019 11:50,11734,11734.35,11727.05,11733.7,71550
18-06-2019 11:55,11733.7,11736.85,11727.3,11729.4,77700
18-06-2019 12:00,11730.65,11730.65,11720.55,11724.25,65775
18-06-2019 12:05,11725,11731,11721.85,11728.75,43350
18-06-2019 12:10,11728.85,11732.7,11722.15,11728.4,71250
18-06-2019 12:15,11728.4,11739,11728.4,11735.95,69150
18-06-2019 12:20,11735.5,11736.65,11729.05,11734,62925
18-06-2019 12:25,11734.05,11734.05,11727.65,11731.95,30000
18-06-2019 12:30,11731.1,11747.7,11731.05,11745.8,174300
18-06-2019 12:35,11743,11749,11740,11743.5,137700
18-06-2019 12:40,11743.15,11747.9,11740,11743,74400
18-06-2019 12:45,11742.45,11742.9,11733.15,11736.65,63900
18-06-2019 12:50,11738,11742,11732.5,11741.8,45675
18-06-2019 12:55,11742,11743,11735,11736.2,47925
18-06-2019 13:00,11736.1,11746,11735,11744.2,65550
18-06-2019 13:05,11744.2,11748.3,11741,11747.3,70350
18-06-2019 13:10,11747.5,11752,11740.05,11742.05,139650
18-06-2019 13:15,11742,11748,11733,11733.95,75375
18-06-2019 13:20,11735,11736.8,11702.1,11706,305175
18-06-2019 13:25,11707,11713,11699.6,11702.3,195225
18-06-2019 13:30,11701.35,11703,11686,11702.45,303300
18-06-2019 13:35,11703.05,11703.05,11689.55,11696.3,124275
18-06-2019 13:40,11696.95,11706.35,11694.3,11702.8,96900
18-06-2019 13:45,11702,11717.8,11702,11713,153375
18-06-2019 13:50,11713,11719,11709,11712.6,80175
18-06-2019 13:55,11714.5,11716.95,11709,11713.25,62550
18-06-2019 14:00,11712.6,11730.45,11710,11729.7,185400
18-06-2019 14:05,11728,11732,11722.4,11726.9,127725
18-06-2019 14:10,11726.85,11736.05,11726.2,11729.2,77400
18-06-2019 14:15,11730.15,11748.8,11730.15,11740.1,197400
18-06-2019 14:20,11740.35,11744,11717.15,11721.65,127125
18-06-2019 14:25,11722.75,11723.25,11702.8,11717.2,180300
18-06-2019 14:30,11716,11717,11704,11705,72375
18-06-2019 14:35,11706.75,11713.9,11703,11704.3,90150
18-06-2019 14:40,11704,11709.9,11696,11702.5,194025
18-06-2019 14:45,11701,11710.5,11686.5,11690,197400
18-06-2019 14:50,11688.15,11694.75,11665.1,11672.6,513900
18-06-2019 14:55,11672.65,11672.65,11657.1,11658.45,320100
18-06-2019 15:00,11658.45,11696.75,11658.45,11687.6,349575
18-06-2019 15:05,11688.5,11708.8,11686.55,11704.05,173400
18-06-2019 15:10,11704.15,11710.5,11701.65,11709.6,160725
18-06-2019 15:15,11709,11719,11708.3,11709.9,169650
18-06-2019 15:20,11709.85,11710,11705.7,11709.05,168750
18-06-2019 15:25,11708.65,11717.85,11704.6,11715,300000
19-06-2019 09:15,11748.65,11785,11745,11780.4,645900
19-06-2019 09:20,11782.6,11797,11782.15,11789.95,409350
19-06-2019 09:25,11790.45,11804,11788.25,11804,326475
19-06-2019 09:30,11802.1,11815,11802,11805,432600
19-06-2019 09:35,11804.5,11812,11799.35,11800.1,209625
19-06-2019 09:40,11799.4,11800.2,11789.5,11791.05,217050
19-06-2019 09:45,11791.05,11796.15,11783.2,11786.9,212175
19-06-2019 09:50,11787.9,11794,11785,11788.3,105450
19-06-2019 09:55,11787.3,11790,11780,11786.55,122100
19-06-2019 10:00,11787,11794,11785.15,11791.2,75450
19-06-2019 10:05,11791.5,11797.35,11790.95,11791.85,106200
19-06-2019 10:10,11791.65,11794.55,11789.15,11793,54675
19-06-2019 10:15,11793.1,11797,11789.2,11791.25,93450
19-06-2019 10:20,11792,11792.8,11787,11787.1,43500
19-06-2019 10:25,11787.85,11794.05,11787.2,11793.9,45525
19-06-2019 10:30,11793,11797.5,11790.8,11795.25,52275
19-06-2019 10:35,11795.1,11797.3,11792.55,11795.9,42825
19-06-2019 10:40,11795.4,11797.45,11790.5,11792,55725
19-06-2019 10:45,11792,11796.8,11791.4,11796.4,55650
19-06-2019 10:50,11796.4,11797.25,11793.4,11794.75,43275
19-06-2019 10:55,11794,11797.65,11794,11795.05,43350
19-06-2019 11:00,11795.05,11799,11792.75,11793.45,99600
19-06-2019 11:05,11793,11793.9,11775.7,11782,185100
19-06-2019 11:10,11782.1,11782.3,11770.25,11772.4,138150
19-06-2019 11:15,11773.35,11775.85,11762.8,11763.9,160800
19-06-2019 11:20,11764.15,11764.15,11750.5,11751.45,324150
19-06-2019 11:25,11751.3,11768.05,11751.3,11761,159300
19-06-2019 11:30,11760.85,11762.05,11751.2,11751.2,134625
19-06-2019 11:35,11751,11753.95,11740.2,11745,260175
19-06-2019 11:40,11745,11750.5,11726.2,11726.2,229875
19-06-2019 11:45,11726.2,11736,11715.15,11729.9,352800
19-06-2019 11:50,11728.6,11734,11722.6,11730.85,133125
19-06-2019 11:55,11730.7,11742.2,11720,11741.05,146175
19-06-2019 12:00,11742,11743.45,11729.05,11730.1,112125
19-06-2019 12:05,11729.1,11733.85,11721.4,11721.4,79875
19-06-2019 12:10,11720.6,11731.95,11717.05,11726.55,107325
19-06-2019 12:15,11727,11730,11720.1,11728,66675
19-06-2019 12:20,11728,11728.4,11716,11723.35,100650
19-06-2019 12:25,11723.7,11724.45,11702.05,11709.1,320925
19-06-2019 12:30,11708.65,11722.7,11706.15,11718.7,181350
19-06-2019 12:35,11718.3,11728,11715.95,11715.95,115575
19-06-2019 12:40,11716,11719.3,11710.45,11712.2,78675
19-06-2019 12:45,11711.6,11723,11711.6,11721.95,43725
19-06-2019 12:50,11722.4,11726.7,11715,11715.5,50625
19-06-2019 12:55,11717,11728.8,11715.8,11728.45,48750
19-06-2019 13:00,11725.75,11739.95,11725.25,11732.1,161850
19-06-2019 13:05,11730.1,11737.5,11725,11734.15,60675
19-06-2019 13:10,11734.2,11734.35,11722,11723.45,47550
19-06-2019 13:15,11722,11725.05,11716.65,11721.8,62475
19-06-2019 13:20,11721.05,11725.7,11712,11715,54750
19-06-2019 13:25,11715.05,11720.75,11709,11712.55,82650
19-06-2019 13:30,11712.05,11727.35,11707.05,11727.35,73200
19-06-2019 13:35,11725.85,11726.3,11714,11715,48525
19-06-2019 13:40,11715,11718.9,11709.9,11716.25,67125
19-06-2019 13:45,11717.5,11717.95,11701.1,11709.75,109500
19-06-2019 13:50,11708.25,11716,11707.45,11714,48825
19-06-2019 13:55,11715,11715.75,11693.1,11696,161325
19-06-2019 14:00,11696.45,11706.95,11685.15,11689.85,192675
19-06-2019 14:05,11689,11690.7,11666,11672.95,359250
19-06-2019 14:10,11673,11687.95,11672.5,11680,153375
19-06-2019 14:15,11678.75,11697,11678.15,11686.8,164700
19-06-2019 14:20,11687.1,11689.9,11674,11678.2,84300
